# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.77008679E+00

# df/dalpha_inf [rad]
 1.13585631E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      41 ,       23 ,  1.75475028E-01 ,  5.92433316E-01 ,  2.73267026E-05 ,  6.65148379E-05
      42 ,       23 ,  2.46560661E-01 ,  6.06634832E-01 , -1.80332798E-04 ,  1.54028526E-04
      43 ,       23 ,  3.16635098E-01 ,  6.16220615E-01 , -2.38960805E-04 ,  7.29680793E-05
      44 ,       23 ,  3.85697981E-01 ,  6.21827869E-01 , -1.95913604E-04 ,  3.15194905E-04
      45 ,       23 ,  4.53822950E-01 ,  6.23921008E-01 ,  2.20067908E-04 , -9.95561554E-05
      46 ,       23 ,  5.21131090E-01 ,  6.22808539E-01 ,  4.36091255E-05 , -6.66391841E-05
      47 ,       23 ,  5.87776884E-01 ,  6.18653513E-01 , -8.37218730E-05 , -1.64500238E-05
      48 ,       23 ,  6.53939496E-01 ,  6.11476113E-01 , -4.31779032E-05 , -8.98018844E-07
      49 ,       23 ,  7.19813243E-01 ,  6.01147918E-01 , -4.83839331E-05 , -2.67353919E-06
      50 ,       23 ,  7.85591316E-01 ,  5.87377786E-01 , -1.76701991E-05 , -2.67588487E-05
      51 ,       23 ,  8.51436020E-01 ,  5.69689961E-01 ,  4.83843466E-05 ,  1.74690286E-05
      52 ,       23 ,  9.17426872E-01 ,  5.47397048E-01 ,  1.77564596E-05 ,  1.30905750E-05
      53 ,       23 ,  9.83475523E-01 ,  5.19575476E-01 ,  2.65325531E-05 ,  7.76071595E-07
      54 ,       23 ,  1.04919550E+00 ,  4.85060837E-01 , -5.41110099E-06 , -4.96479198E-06
      55 ,       23 ,  1.11372003E+00 ,  4.42496621E-01 , -2.77121011E-05 , -6.88392371E-06
      56 ,       23 ,  1.17548149E+00 ,  3.90490096E-01 , -3.47589111E-05 , -4.11231570E-06
      57 ,       23 ,  1.23201238E+00 ,  3.27940963E-01 , -3.27448183E-05 ,  2.26041801E-05
      58 ,       23 ,  1.27990219E+00 ,  2.54580849E-01 ,  1.67197913E-05 ,  2.06901183E-05
      59 ,       23 ,  1.31511190E+00 ,  1.71649996E-01 ,  4.11618594E-05 , -8.24465836E-05
      60 ,       23 ,  1.33380609E+00 ,  8.24323532E-02 ,  4.67123267E-05 ,  1.74911098E-04
      61 ,       23 ,  1.33358991E+00 , -7.79824841E-03 ,  1.50972780E-03 ,  4.71123482E-04
       1 ,       24 ,  1.38879270E+00 , -8.81574100E-03 , -9.54742419E-04 ,  2.18520460E-04
       2 ,       24 ,  1.38514330E+00 , -1.06698197E-01 , -2.23349363E-04 , -1.46009361E-04
       3 ,       24 ,  1.36219036E+00 , -2.02737218E-01 , -5.12947001E-05 , -6.42139662E-05
       4 ,       24 ,  1.32250705E+00 , -2.91772608E-01 , -1.42245876E-05 , -2.79200398E-05
       5 ,       24 ,  1.26999189E+00 , -3.70574743E-01 ,  2.54144168E-05 ,  5.56110229E-06
       6 ,       24 ,  1.20873469E+00 , -4.37886368E-01 ,  1.07283569E-05 , -6.06740298E-06
       7 ,       24 ,  1.14223411E+00 , -4.93937703E-01 ,  1.97957710E-05 , -6.61523788E-06
       8 ,       24 ,  1.07307659E+00 , -5.39815658E-01 ,  7.70397786E-06 , -4.58245108E-06
       9 ,       24 ,  1.00295109E+00 , -5.76940304E-01 , -3.69915416E-06 , -3.10396161E-06
      10 ,       24 ,  9.32824103E-01 , -6.06729288E-01 , -8.62456670E-06 ,  7.73592957E-06
      11 ,       24 ,  8.63148481E-01 , -6.30426972E-01 ,  2.21484723E-06 ,  1.28463988E-05
      12 ,       24 ,  7.94043486E-01 , -6.49042410E-01 , -2.55729314E-05 , -6.98753668E-06
      13 ,       24 ,  7.25427453E-01 , -6.63345615E-01 ,  7.51655536E-06 , -1.14358241E-06
      14 ,       24 ,  6.57106180E-01 , -6.73887958E-01 , -8.18434731E-06 ,  4.12230934E-06
      15 ,       24 ,  5.88827547E-01 , -6.81027369E-01 , -1.65936796E-06 ,  3.00537779E-06
      16 ,       24 ,  5.20313494E-01 , -6.84948867E-01 , -3.73852434E-06 ,  3.42490791E-06
      17 ,       24 ,  4.51278881E-01 , -6.85676541E-01 ,  1.64670884E-05 ,  5.33900832E-06
      18 ,       24 ,  3.81445036E-01 , -6.83075809E-01 , -1.08134774E-05 ,  3.15331299E-05
      19 ,       24 ,  3.10554797E-01 , -6.76846153E-01 , -8.30441554E-06 , -5.40458025E-06
      20 ,       24 ,  2.38395637E-01 , -6.66505442E-01 ,  1.65945965E-05 ,  6.32956335E-06
      21 ,       24 ,  1.64838001E-01 , -6.51368519E-01 ,  1.70002938E-05 ,  3.65796356E-06
      22 ,       24 ,  8.98967305E-02 , -6.30525645E-01 , -5.90935563E-06 , -4.07499228E-06
      23 ,       24 ,  1.38234286E-02 , -6.02831719E-01 ,  2.38764280E-05 , -2.99113942E-05
      24 ,       24 , -6.27653766E-02 , -5.66925355E-01 , -9.52479454E-06 , -2.78079007E-05
      25 ,       24 , -1.38728874E-01 , -5.21307016E-01 , -7.95940808E-06 , -1.64758900E-05
      26 ,       24 , -2.12236309E-01 , -4.64512885E-01 , -1.87662084E-05 , -2.62093597E-06
      27 ,       24 , -2.80652817E-01 , -3.95415526E-01 , -5.10865688E-06 ,  7.88307550E-06
      28 ,       24 , -3.40571962E-01 , -3.13647528E-01 ,  1.27489096E-06 ,  1.22377094E-05
      29 ,       24 , -3.88104451E-01 , -2.20068329E-01 , -2.22374162E-04 , -1.26888836E-04
      30 ,       24 , -4.19478141E-01 , -1.17094562E-01 ,  6.37280789E-04 , -1.64098871E-05
      31 ,       24 , -4.31852845E-01 , -8.66193905E-03 , -4.27877030E-04 ,  2.11771819E-04
      32 ,       24 , -4.24062624E-01 ,  1.00316689E-01 ,  4.60299732E-05 , -9.19461147E-05
      33 ,       24 , -3.96933158E-01 ,  2.04872871E-01 ,  2.60458555E-06 , -2.95561190E-06
      34 ,       24 , -3.53008410E-01 ,  3.00914343E-01 ,  8.56401247E-06 ,  2.18371595E-05
      35 ,       24 , -2.95842882E-01 ,  3.85795235E-01 ,  1.92018513E-05 ,  2.72456746E-05
      36 ,       24 , -2.29203999E-01 ,  4.58393041E-01 , -1.88077448E-05 ,  2.83025942E-07
      37 ,       24 , -1.56469831E-01 ,  5.18816514E-01 ,  2.35512803E-04 ,  8.36767796E-05
      38 ,       24 , -8.03236925E-02 ,  5.67967026E-01 , -5.26540891E-05 , -1.93767399E-04
      39 ,       24 , -2.69894884E-03 ,  6.07129631E-01 ,  1.84457520E-04 ,  5.94361535E-05
      40 ,       24 ,  7.51285442E-02 ,  6.37675634E-01 ,  7.41276458E-05 ,  1.47514434E-05
      41 ,       24 ,  1.52392224E-01 ,  6.60884716E-01 ,  9.69580441E-05 ,  2.13236576E-05
      42 ,       24 ,  2.28688198E-01 ,  6.77859424E-01 ,  8.71392114E-05 , -6.80463469E-06
      43 ,       24 ,  3.03856024E-01 ,  6.89497725E-01 , -5.61623188E-05 , -1.32029136E-04
      44 ,       24 ,  3.77892527E-01 ,  6.96495626E-01 , -1.11124038E-04 ,  4.36442548E-04
      45 ,       24 ,  4.50894396E-01 ,  6.99361172E-01 ,  1.70727780E-04 , -5.28248851E-05
      46 ,       24 ,  5.23021864E-01 ,  6.98429091E-01 ,  6.38284116E-05 , -7.23408063E-05
      47 ,       24 ,  5.94475493E-01 ,  6.93870637E-01 , -5.46382561E-05 , -2.71355154E-05
      48 ,       24 ,  6.65478896E-01 ,  6.85696227E-01 , -4.49356800E-05 , -3.74455514E-06
      49 ,       24 ,  7.36260938E-01 ,  6.73750001E-01 , -3.04733501E-05 ,  9.69506313E-07
      50 ,       24 ,  8.07031024E-01 ,  6.57696497E-01 , -6.02873966E-05 ,  3.80208016E-06
      51 ,       24 ,  8.77940269E-01 ,  6.37000943E-01 ,  4.41836631E-05 , -1.46847436E-05
      52 ,       24 ,  9.49019826E-01 ,  6.10907554E-01 , -2.02555687E-06 ,  1.57441653E-05
      53 ,       24 ,  1.02008632E+00 ,  5.78425888E-01 ,  1.61831897E-06 ,  3.67820359E-07
      54 ,       24 ,  1.09060548E+00 ,  5.38345260E-01 , -1.50469501E-05 , -6.24100663E-06
      55 ,       24 ,  1.15951347E+00 ,  4.89311560E-01 , -2.63889720E-05 , -3.89423717E-06
      56 ,       24 ,  1.22501826E+00 ,  4.30015757E-01 , -2.70687082E-05 , -1.25490048E-06
      57 ,       24 ,  1.28444812E+00 ,  3.59545349E-01 , -2.25595782E-05 ,  1.90228189E-05
      58 ,       24 ,  1.33427559E+00 ,  2.77912259E-01 ,  1.93855361E-05 ,  1.70118275E-05
      59 ,       24 ,  1.37048628E+00 ,  1.86662597E-01 ,  2.73945970E-05 , -5.47189939E-05
      60 ,       24 ,  1.38939842E+00 ,  8.93048489E-02 ,  2.63886685E-05 ,  1.52701954E-04
      61 ,       24 ,  1.38879270E+00 , -8.81574100E-03 ,  1.13646247E-03 ,  4.00007117E-04
       1 ,       25 ,  1.45250960E+00 , -9.92826468E-03 , -6.99798868E-04 ,  1.51853597E-04
       2 ,       25 ,  1.44907056E+00 , -1.16408502E-01 , -1.67661701E-04 , -1.21861901E-04
       3 ,       25 ,  1.42565745E+00 , -2.21276816E-01 , -3.84596844E-05 , -2.98723994E-05
       4 ,       25 ,  1.38468099E+00 , -3.19290002E-01 , -1.85043007E-05 , -4.12018878E-06
       5 ,       25 ,  1.32989789E+00 , -4.06997440E-01 ,  3.40404957E-06 , -1.14237442E-06
       6 ,       25 ,  1.26537154E+00 , -4.82844761E-01 , -7.33905016E-06 ,  2.12591137E-05
       7 ,       25 ,  1.19470500E+00 , -5.46783597E-01 ,  2.89161531E-05 , -1.83069463E-05
       8 ,       25 ,  1.12067541E+00 , -5.99704672E-01 ,  1.12988722E-05 , -1.03962399E-05
       9 ,       25 ,  1.04518854E+00 , -6.42930343E-01 ,  2.69523381E-06 , -6.18838956E-06
      10 ,       25 ,  9.69407796E-01 , -6.77862066E-01 , -2.69649534E-06 , -3.16953154E-06
      11 ,       25 ,  8.93939199E-01 , -7.05780451E-01 , -3.44071859E-06 ,  7.08209143E-06
      12 ,       25 ,  8.19005366E-01 , -7.27755888E-01 , -2.57737148E-05 , -1.19311453E-05
      13 ,       25 ,  7.44582531E-01 , -7.44624727E-01 ,  8.47524326E-06 , -8.07570057E-06
      14 ,       25 ,  6.70497725E-01 , -7.56997138E-01 , -7.60883984E-06 ,  4.45421687E-06
      15 ,       25 ,  5.96493249E-01 , -7.65275478E-01 , -3.28129474E-06 ,  3.58639098E-06
      16 ,       25 ,  5.22268109E-01 , -7.69671614E-01 , -2.60027415E-06 ,  1.86745476E-06
      17 ,       25 ,  4.47505622E-01 , -7.70217666E-01 ,  6.99245406E-06 ,  3.63938774E-06
      18 ,       25 ,  3.71895250E-01 , -7.66768089E-01 , -9.16294223E-06 ,  9.99695552E-06
      19 ,       25 ,  2.95155815E-01 , -7.58992936E-01 , -7.62263703E-06 , -2.17219275E-07
      20 ,       25 ,  2.17067084E-01 , -7.46363770E-01 ,  9.42716780E-06 ,  5.32943068E-06
      21 ,       25 ,  1.37516897E-01 , -7.28135694E-01 ,  7.64019129E-06 ,  7.31987834E-06
      22 ,       25 ,  5.65712785E-02 , -7.03332433E-01 ,  7.28351415E-06 , -2.76702857E-05
      23 ,       25 , -2.54260879E-02 , -6.70746807E-01 ,  1.41580341E-05 , -1.24099781E-05
      24 ,       25 , -1.07723036E-01 , -6.28976524E-01 , -1.11331860E-05 , -1.47625554E-06
      25 ,       25 , -1.89005617E-01 , -5.76523339E-01 , -1.02483046E-05 , -3.17704689E-06
      26 ,       25 , -2.67251606E-01 , -5.11987344E-01 , -1.02899470E-05 ,  6.18454289E-06
      27 ,       25 , -3.39649704E-01 , -4.34377729E-01 ,  2.20193232E-05 ,  2.20762159E-05
      28 ,       25 , -4.02672347E-01 , -3.43524159E-01 , -9.16192828E-06 ,  2.32018263E-05
      29 ,       25 , -4.52392829E-01 , -2.40503062E-01 , -2.18089265E-04 , -5.22343016E-05
      30 ,       25 , -4.85078341E-01 , -1.27911619E-01 ,  5.44256934E-04 , -5.18055669E-05
      31 ,       25 , -4.97954592E-01 , -9.79153640E-03 , -3.59043274E-04 ,  2.14532049E-04
      32 ,       25 , -4.89882456E-01 ,  1.08898809E-01 ,  4.25774053E-05 , -7.53626082E-05
      33 ,       25 , -4.61645351E-01 ,  2.23143566E-01 ,  2.97962448E-06 , -1.20196424E-07
      34 ,       25 , -4.15707945E-01 ,  3.28739266E-01 ,  7.22710290E-06 ,  2.31581181E-05
      35 ,       25 , -3.55575294E-01 ,  4.22851820E-01 ,  1.48061817E-05 ,  3.69958817E-05
      36 ,       25 , -2.85045944E-01 ,  5.04132349E-01 , -1.49304504E-05 ,  8.24761948E-06
      37 ,       25 , -2.07616822E-01 ,  5.72482149E-01 ,  1.35771164E-04 ,  8.91371950E-05
      38 ,       25 , -1.26149256E-01 ,  6.28655519E-01 , -2.98374673E-05 , -7.46883403E-05
      39 ,       25 , -4.27727423E-02 ,  6.73864129E-01 ,  1.40913156E-04 , -6.74074850E-05
      40 ,       25 ,  4.10572718E-02 ,  7.09470267E-01 ,  4.40473314E-05 , -3.81408866E-06
      41 ,       25 ,  1.24431749E-01 ,  7.36788808E-01 , -8.08456333E-06 ,  1.26462896E-05
      42 ,       25 ,  2.06848605E-01 ,  7.56980456E-01 , -8.29132196E-05 ,  1.98774140E-05
      43 ,       25 ,  2.88091365E-01 ,  7.71007088E-01 , -7.18875544E-05 , -1.78340375E-04
      44 ,       25 ,  3.68135808E-01 ,  7.79622581E-01 , -1.63314053E-05 ,  4.84004630E-04
      45 ,       25 ,  4.47083355E-01 ,  7.83379776E-01 ,  9.59975003E-05 ,  1.69330509E-05
      46 ,       25 ,  5.25115212E-01 ,  7.82641461E-01 ,  8.34261156E-05 , -7.03633886E-05
      47 ,       25 ,  6.02459996E-01 ,  7.77588649E-01 , -2.71378112E-05 , -3.50714134E-05
      48 ,       25 ,  6.79367771E-01 ,  7.68222823E-01 , -4.02866464E-05 , -8.45520071E-06
      49 ,       25 ,  7.56083766E-01 ,  7.54360982E-01 ,  1.62532639E-07 ,  7.19775573E-06
      50 ,       25 ,  8.32814986E-01 ,  7.35623913E-01 , -8.43424355E-05 ,  3.14733171E-05
      51 ,       25 ,  9.09682243E-01 ,  7.11420190E-01 ,  3.39464242E-05 , -5.58772374E-05
      52 ,       25 ,  9.86649197E-01 ,  6.80931881E-01 , -5.17074053E-06 ,  3.62113499E-06
      53 ,       25 ,  1.06341987E+00 ,  6.43114099E-01 , -2.03071328E-06 , -3.45679628E-07
      54 ,       25 ,  1.13929928E+00 ,  5.96729989E-01 , -1.43897352E-05 , -5.27417672E-06
      55 ,       25 ,  1.21302267E+00 ,  5.40454828E-01 , -2.32166081E-05 , -1.16450921E-06
      56 ,       25 ,  1.28258287E+00 ,  4.73092371E-01 , -2.04920409E-05 ,  1.11171127E-06
      57 ,       25 ,  1.34512632E+00 ,  3.93940341E-01 , -1.44268877E-05 ,  1.52274818E-05
      58 ,       25 ,  1.39703642E+00 ,  3.03298053E-01 ,  1.86487320E-05 ,  1.35557090E-05
      59 ,       25 ,  1.43434275E+00 ,  2.03008784E-01 ,  1.67522306E-05 , -3.24520844E-05
      60 ,       25 ,  1.45351822E+00 ,  9.67939047E-02 ,  1.22902489E-05 ,  1.25512018E-04
      61 ,       25 ,  1.45250960E+00 , -9.92826468E-03 ,  8.39358478E-04 ,  3.43929062E-04
       1 ,       26 ,  1.52594704E+00 , -1.11389050E-02 , -4.99723326E-04 ,  1.05658620E-04
       2 ,       26 ,  1.52272881E+00 , -1.27021602E-01 , -1.26649482E-04 , -1.02316779E-04
       3 ,       26 ,  1.49879285E+00 , -2.41527439E-01 , -3.11116976E-05 , -3.28053344E-05
       4 ,       26 ,  1.45639537E+00 , -3.49327450E-01 , -1.54109089E-05 , -7.23440245E-06
       5 ,       26 ,  1.39915057E+00 , -4.46758771E-01 , -2.96907687E-06 , -4.06867420E-07
       6 ,       26 ,  1.33107905E+00 , -5.31976739E-01 , -1.14586776E-06 ,  1.39078982E-05
       7 ,       26 ,  1.25586383E+00 , -6.04647887E-01 ,  9.66536294E-06 , -1.14913308E-05
       8 ,       26 ,  1.17645226E+00 , -6.65446245E-01 ,  1.04793054E-05 , -6.04028502E-06
       9 ,       26 ,  1.09495790E+00 , -7.15568804E-01 ,  3.42837776E-06 , -3.48534722E-06
      10 ,       26 ,  1.01274438E+00 , -7.56373882E-01 , -3.94920283E-06 , -1.68475594E-06
      11 ,       26 ,  9.30583486E-01 , -7.89157029E-01 , -1.22528906E-05 ,  1.44272890E-06
      12 ,       26 ,  8.48819192E-01 , -8.15035771E-01 , -1.12370480E-05 , -6.17133682E-06
      13 ,       26 ,  7.67505789E-01 , -8.34904803E-01 ,  2.36129559E-07 , -3.98842746E-06
      14 ,       26 ,  6.86512045E-01 , -8.49429409E-01 , -3.32561784E-06 ,  5.06476520E-06
      15 ,       26 ,  6.05594741E-01 , -8.59055035E-01 , -4.88155042E-06 ,  3.71995666E-06
      16 ,       26 ,  5.24449460E-01 , -8.64019864E-01 , -3.46889831E-07 ,  1.94089381E-06
      17 ,       26 ,  4.42747164E-01 , -8.64363409E-01 , -1.17069161E-05 ,  1.21785547E-05
      18 ,       26 ,  3.60164601E-01 , -8.59928117E-01 ,  1.67836916E-06 ,  2.73814762E-06
      19 ,       26 ,  2.76415996E-01 , -8.50353524E-01 ,  4.01188397E-06 ,  5.38250103E-06
      20 ,       26 ,  1.91293186E-01 , -8.35064647E-01 ,  8.73241528E-06 ,  3.56906374E-06
      21 ,       26 ,  1.04721328E-01 , -8.13258871E-01 , -6.68234625E-07 ,  2.02850729E-06
      22 ,       26 ,  1.68368839E-02 , -7.83899298E-01 ,  1.04772677E-05 , -1.40053787E-05
      23 ,       26 , -7.19074177E-02 , -7.45727918E-01 ,  4.92527718E-07 , -1.01330295E-05
      24 ,       26 , -1.60611575E-01 , -6.97318666E-01 , -6.12552682E-06 , -6.63715071E-06
      25 ,       26 , -2.47783909E-01 , -6.37196383E-01 , -8.64608284E-06 , -6.65321403E-06
      26 ,       26 , -3.31215689E-01 , -5.64048012E-01 , -6.46868802E-06 ,  3.03375871E-06
      27 ,       26 , -4.07932979E-01 , -4.77038287E-01 , -4.58843400E-06 ,  5.66815734E-06
      28 ,       26 , -4.74305109E-01 , -3.76204385E-01 ,  2.37043195E-06 , -6.13142656E-06
      29 ,       26 , -5.26383074E-01 , -2.62841333E-01 , -1.69214447E-04 , -3.42769221E-05
      30 ,       26 , -5.60480398E-01 , -1.39724770E-01 ,  4.42354083E-04 , -5.03791082E-05
      31 ,       26 , -5.73888827E-01 , -1.10034709E-02 , -2.93403479E-04 ,  1.80736668E-04
      32 ,       26 , -5.65495563E-01 ,  1.18312751E-01 ,  3.76373408E-05 , -5.84857958E-05
      33 ,       26 , -5.36044119E-01 ,  2.43155050E-01 ,  1.92577456E-06 ,  2.68926579E-06
      34 ,       26 , -4.87921056E-01 ,  3.59208459E-01 ,  2.25654951E-06 ,  1.29092718E-05
      35 ,       26 , -4.24575512E-01 ,  4.63453635E-01 ,  3.69249110E-07 ,  8.48154809E-06
      36 ,       26 , -3.49821776E-01 ,  5.54314383E-01 , -1.83533711E-05 , -2.05277909E-05
      37 ,       26 , -2.67256699E-01 ,  6.31474350E-01 ,  3.51126889E-05 ,  6.11464781E-05
      38 ,       26 , -1.79904480E-01 ,  6.95521562E-01 ,  8.17101528E-06 ,  1.49839190E-05
      39 ,       26 , -9.00842768E-02 ,  7.47570537E-01 ,  3.21233638E-05 , -1.57129426E-04
      40 ,       26 ,  5.65646608E-04 ,  7.88951465E-01 ,  4.33336684E-05 , -1.68893739E-05
      41 ,       26 ,  9.09825549E-02 ,  8.20995722E-01 , -8.42136790E-06 , -5.47925666E-06
      42 ,       26 ,  1.80549647E-01 ,  8.44909294E-01 , -7.50853758E-05 ,  7.05118970E-07
      43 ,       26 ,  2.68975042E-01 ,  8.61710584E-01 ,  7.41496609E-05 , -2.03180139E-04
      44 ,       26 ,  3.56192966E-01 ,  8.72208152E-01 ,  2.21410825E-05 ,  4.49146313E-04
      45 ,       26 ,  4.42288904E-01 ,  8.76999084E-01 ,  2.14246711E-05 ,  6.04103617E-05
      46 ,       26 ,  5.27444620E-01 ,  8.76474965E-01 ,  9.10807180E-05 , -4.82737623E-05
      47 ,       26 ,  6.11896675E-01 ,  8.70827641E-01 , -6.25187934E-06 , -3.61532927E-05
      48 ,       26 ,  6.95901612E-01 ,  8.60050717E-01 , -3.07491677E-05 , -1.28230710E-05
      49 ,       26 ,  7.79700914E-01 ,  8.43935308E-01 ,  2.24839334E-05 ,  1.11429848E-05
      50 ,       26 ,  8.63478725E-01 ,  8.22060823E-01 , -9.02746368E-05 ,  4.35770043E-05
      51 ,       26 ,  9.47304861E-01 ,  7.93784159E-01 ,  1.51251277E-05 , -7.14078884E-05
      52 ,       26 ,  1.03105538E+00 ,  7.58234736E-01 , -1.47511974E-05 ,  1.67450584E-06
      53 ,       26 ,  1.11430412E+00 ,  7.14329010E-01 , -1.52294930E-05 ,  3.63938247E-06
      54 ,       26 ,  1.19618358E+00 ,  6.60826707E-01 , -1.53413411E-05 , -1.99880169E-06
      55 ,       26 ,  1.27522594E+00 ,  5.96460427E-01 , -1.95141177E-05 ,  6.89267004E-07
      56 ,       26 ,  1.34921928E+00 ,  5.20174590E-01 , -1.47064781E-05 ,  2.35434087E-06
      57 ,       26 ,  1.41514959E+00 ,  4.31497058E-01 , -8.52822795E-06 ,  1.22025214E-05
      58 ,       26 ,  1.46933560E+00 ,  3.31019989E-01 ,  1.61189292E-05 ,  1.05925936E-05
      59 ,       26 ,  1.50786622E+00 ,  2.20876300E-01 ,  9.28343232E-06 , -1.62232662E-05
      60 ,       26 ,  1.52736860E+00 ,  1.04991700E-01 ,  1.75364295E-06 ,  1.01042040E-04
      61 ,       26 ,  1.52594704E+00 , -1.11389050E-02 ,  6.06785968E-04 ,  2.99032691E-04
       1 ,       27 ,  1.61045832E+00 , -1.24505813E-02 , -3.45853558E-04 ,  6.70728649E-05
       2 ,       27 ,  1.60746651E+00 , -1.38653949E-01 , -9.34413350E-05 , -8.49458725E-05
       3 ,       27 ,  1.58292271E+00 , -2.63719146E-01 , -2.50034579E-05 , -3.19373963E-05
       4 ,       27 ,  1.53893604E+00 , -3.82226668E-01 , -2.82553937E-06 , -1.68066036E-05
       5 ,       27 ,  1.47897900E+00 , -4.90307144E-01 ,  8.78046588E-06 , -1.02629893E-05
       6 ,       27 ,  1.40701688E+00 , -5.85830975E-01 ,  1.00269965E-05 , -1.10689963E-06
       7 ,       27 ,  1.32679194E+00 , -6.68174071E-01 , -1.56801409E-07 ,  4.92064020E-06
       8 ,       27 ,  1.24140307E+00 , -7.37775259E-01 ,  1.46614331E-05 , -1.01401894E-05
       9 ,       27 ,  1.15316235E+00 , -7.95679635E-01 ,  4.85474803E-06 , -4.61924557E-06
      10 ,       27 ,  1.06363595E+00 , -8.43174739E-01 , -9.79758890E-07 , -2.85767198E-06
      11 ,       27 ,  9.73773364E-01 , -8.81547421E-01 , -3.35604581E-06 ,  3.97391144E-07
      12 ,       27 ,  8.84057931E-01 , -9.11944918E-01 ,  3.56915732E-06 , -2.13832534E-06
      13 ,       27 ,  7.94643077E-01 , -9.35308961E-01 , -1.15182571E-05 , -2.04687428E-06
      14 ,       27 ,  7.05461262E-01 , -9.52353398E-01 , -1.92872964E-06 ,  3.08457944E-06
      15 ,       27 ,  6.16305542E-01 , -9.63563321E-01 , -6.30354201E-06 ,  3.69234162E-06
      16 ,       27 ,  5.26889407E-01 , -9.69201454E-01 ,  4.43324664E-06 ,  4.93840348E-06
      17 ,       27 ,  4.36892479E-01 , -9.69313674E-01 , -1.00141758E-05 ,  1.15218188E-05
      18 ,       27 ,  3.45999837E-01 , -9.63729833E-01 , -5.57859590E-06 , -9.23586305E-06
      19 ,       27 ,  2.53942470E-01 , -9.52059091E-01 ,  3.32114999E-06 ,  3.25675663E-06
      20 ,       27 ,  1.60546038E-01 , -9.33681648E-01 ,  5.02363835E-06 ,  4.35789602E-06
      21 ,       27 ,  6.57947785E-02 , -9.07741722E-01 ,  4.37545715E-06 , -1.00626395E-05
      22 ,       27 , -3.00836659E-02 , -8.73150560E-01 ,  8.25701325E-06 , -5.75212733E-06
      23 ,       27 , -1.26509645E-01 , -8.28613334E-01 , -1.11197274E-06 , -1.00198937E-06
      24 ,       27 , -2.22422811E-01 , -7.72699450E-01 , -5.62675285E-06 , -6.98755193E-07
      25 ,       27 , -3.16149148E-01 , -7.03979624E-01 , -5.75637314E-06 ,  4.31047673E-07
      26 ,       27 , -4.05298048E-01 , -6.21250364E-01 ,  5.71878184E-06 ,  1.04579830E-05
      27 ,       27 , -4.86745438E-01 , -5.23849939E-01 , -9.94497639E-06 ,  8.07560973E-06
      28 ,       27 , -5.56773259E-01 , -4.12032894E-01 , -5.77918529E-06 ,  4.72836802E-07
      29 ,       27 , -6.11422752E-01 , -2.87315088E-01 , -1.27408827E-04 , -2.77967383E-05
      30 ,       27 , -6.47059107E-01 , -1.52650242E-01 ,  3.54568877E-04 , -5.23189684E-05
      31 ,       27 , -6.61039808E-01 , -1.22970598E-02 , -2.34438897E-04 ,  1.52729102E-04
      32 ,       27 , -6.52277966E-01 ,  1.28676003E-01 ,  3.22768296E-05 , -4.65535790E-05
      33 ,       27 , -6.21479536E-01 ,  2.65140209E-01 ,  2.81023885E-07 ,  3.53088000E-06
      34 ,       27 , -5.70954645E-01 ,  3.92667002E-01 , -1.12647223E-06 ,  7.97730330E-06
      35 ,       27 , -5.04091713E-01 ,  5.08053058E-01 , -9.50496266E-07 ,  6.84970524E-06
      36 ,       27 , -4.24707892E-01 ,  6.09493335E-01 ,  1.22004988E-06 ,  2.99901979E-06
      37 ,       27 , -3.36483186E-01 ,  6.96444275E-01 , -1.62454054E-05 ,  2.09605876E-05
      38 ,       27 , -2.42590627E-01 ,  7.69309416E-01 ,  7.02546533E-05 ,  4.57310563E-05
      39 ,       27 , -1.45532721E-01 ,  8.29082633E-01 , -2.11029778E-05 , -1.45260735E-04
      40 ,       27 , -4.71336567E-02 ,  8.77037999E-01 ,  3.18482023E-05 , -6.06678665E-06
      41 ,       27 ,  5.13786666E-02 ,  9.14502632E-01 , -1.66081913E-05 , -1.00537890E-05
      42 ,       27 ,  1.49255291E-01 ,  9.42712222E-01 , -7.58924702E-05 , -3.99744110E-06
      43 ,       27 ,  2.46108006E-01 ,  9.62731499E-01 ,  1.39048485E-04 , -1.64836867E-04
      44 ,       27 ,  3.41807011E-01 ,  9.75418000E-01 ,  1.25090303E-05 ,  3.57957800E-04
      45 ,       27 ,  4.36399046E-01 ,  9.81410555E-01 , -4.62610944E-05 ,  6.60943865E-05
      46 ,       27 ,  5.30043861E-01 ,  9.81129017E-01 ,  8.02300401E-05 , -2.90620549E-05
      47 ,       27 ,  6.22963741E-01 ,  9.74776664E-01 ,  8.23101447E-06 , -3.24364177E-05
      48 ,       27 ,  7.15399657E-01 ,  9.62340614E-01 , -1.86747737E-05 , -1.60387438E-05
      49 ,       27 ,  8.07567217E-01 ,  9.43588585E-01 ,  2.68844500E-05 ,  6.97672102E-06
      50 ,       27 ,  8.99605385E-01 ,  9.18063065E-01 , -8.38892804E-05 ,  3.36777446E-05
